category,assumptions,t0,t1
1,\left( x\neq -2\right) \wedge \left( x\neq 5\right),\frac{1}{x + 2}-\frac{4}{x-5},"x-5-\frac{4\,(x + 2)}{(x + 2)\,(x-5)}"
1,\left( x\neq -2\right) \wedge \left( x\neq 5\right),"x-5-\frac{4\,(x + 2)}{(x + 2)\,(x-5)}","\frac{x-5-4\,x-8}{x^{2} + 2\,x-5\,x-10}"
1,\textrm{wahr},"\frac{2 + i}{1 + 3\,i}\,\frac{1-3\,i}{1-3\,i}","1 \cdot (1-3\,i) + 3\,i\,(1-3\,i)"
1,\textrm{wahr},"5-5\,i","\frac{5-5\,i}{10}"
1,\textrm{wahr},1 + 9,"\frac{(2 + i)\,(1-3\,i)}{10}"
1,\textrm{wahr},"\frac{(2 + i)\,(1-3\,i)}{10}","2 \cdot (1-3\,i) + i\,(1-3\,i)"
2,\textrm{wahr},\left( y-1\ge -1\right) \wedge \left( y-1\le 1\right),\left( y\ge 1\right) \wedge \left( y\le -1\right)
1,n > 2,"\sum_{ k = 2}^{n}\left(-4\,k-2\right)",-4 \cdot 1-2
1,n > 3,"\sum_{ k = 3}^{n}\left(-2\,k + 5\right)",-2 \cdot 1 + 5 + -2 \cdot 2 + 5
1,\textrm{wahr},"\sum_{ k = 1}^{n}\left(5\,k + 3\right)",5 \cdot 1 + 3
1,\textrm{wahr},"\sum_{ k = 1}^{n}\left(5\,k + 3\right)",5 \cdot 1 + 3 + 5 \cdot 2 + 3
2,\textrm{wahr},\frac{y}{2} = x^{2} + \frac{x}{2} + \left( \frac{1}{2}\right)^{2}-\left( \frac{1}{2}\right)^{2}-1,\frac{y}{2} = \left( x + \frac{1}{2}\right)^{2}-\left( \frac{1}{2}\right)^{2}-1
1,\textrm{wahr},x^{2}-x + \left( \frac{1}{2}\right)^{2}-\left( \frac{1}{2}\right)^{2}-1,\left( x + \frac{1}{2}\right)^{2}-\frac{5}{4}
2,\textrm{wahr},"p{\left(x\right)} = 2\,x + 2\,x-x-3\,x + x + 1","p{\left(x\right)} = (x-2)\,q{\left(x\right)} + r"
2,\textrm{wahr},"p{\left(x\right)} = 2\,x^{5} + 2\,x^{4}-x^{3}-3\,x^{2} + x + 1","p{\left(x\right)} = (x-2)\,q{\left(x\right)} + r"
2,\textrm{wahr},"\Leftrightarrow p{\left(x\right)} = 2\,x^{5} + 2\,x^{4}-x^{3}-3\,x^{2} + x + 1","p{\left(x\right)} = (x-2)\,q{\left(x\right)} + r"
2,\left( y\neq 0\right) \wedge \left( y < 0\right),"-3\,y > 2",y > -\frac{2}{3}
1,\textrm{wahr},\left( x-\frac{1}{2}\right)^{2}-\frac{1}{4}-1,\left( x-\frac{1}{2}\right)^{2}-\frac{1}{5}
1,\textrm{wahr},\left( x-\frac{1}{2}\right)^{2}-\frac{1}{4}-1,\left( x-\frac{1}{2}\right)^{2}-\frac{4}{5}
2,\left( y\neq 0\right) \wedge \left( y < 0\right),"\Leftrightarrow \frac{-2-3\,y}{y} < 0","-2-3\,y > 0"
2,\left( y\neq 0\right) \wedge \left( y > 0\right),"\Leftrightarrow \frac{-2-3\,y}{y} > 0","-2-3\,y > 0"
2,\left( x\neq \frac{2}{3}\right) \wedge \left( y\neq \frac{1}{3}\right),"(3\,y-1)\,x = 2\,y + 3","x = \frac{2\,y + 3}{3\,y-2}"
2,\textrm{wahr},y-1\le 5,\left( y-1\ge -5\right) \wedge \left( y-1\le 5\right)
1,\textrm{wahr},x^{2}-x-1,0
2,\textrm{wahr},"p{\left(x\right)} = (x + 5)\,q{\left(x\right)} + r","p{\left(x\right)} = x^{3} + 5\,x^{2} + 3\,x + 1"
2,\textrm{wahr},"p{\left(x\right)} = x^{4} + 5\,x^{3} + 3\,x^{2} + 1","p{\left(x\right)} = x^{3} + 5\,x^{2} + 3\,x + 1"
2,x\ge \frac{7}{4},"\left|-4\,x-7\right|  > 3","-4\,x-7 + \frac{7}{4} > 3 + \frac{7}{4}"
2,x\ge \frac{7}{4},"-4\,x < 10",x < -\frac{10}{4}
2,x < \frac{7}{4},"\left|-4\,x-7\right|  > 3","-(-4\,x-7) > 3"
2,x < \frac{7}{4},"LL_2 = \big(-1,\frac{7}{4}\big)",\mathbb{L} = LL_1 \cup LL_2
2,\left( y\neq 0\right) \wedge \left( y > 0\right),\frac{3}{y}\ge 7,"3\le 7\,y"
2,\left( y\neq 0\right) \wedge \left( y > 0\right),y\le \frac{3}{7},\textrm{wahr}
2,\left( y\neq 0\right) \wedge \left( y > 0\right),"3\le 7\,y",\frac{3}{7}\ge y
2,y\neq 0,-\frac{4}{y}-3\le 0,y\le -\frac{3}{4}
2,y\neq 0,-\frac{4}{y}-3\le x^{2},-\frac{4}{y}-3\le 0
2,y\neq 0,-\frac{4}{y}-3 = x^{2},-\frac{4}{y}-3 = 0
1,\left( x\neq 5\right) \wedge \left( x\neq 2\right),\frac{3}{x-5}-\frac{1}{x-2},"\frac{2\,x-1}{x-7\,x + 10}"
2,y\neq 0,-\frac{4}{y}-3\ge 0,y\le -\frac{3}{4}
2,y\neq 0,-\frac{4}{y}\ge 3,y\ge -\frac{3}{4}
2,y\neq 0,-\frac{4}{y}\ge 3,y < -\frac{3}{4}
2,y\neq 0,-\frac{4}{y}\ge 3,y\le -\frac{3}{4}
2,y\neq 0,-\frac{4}{y}\ge 3,y\le -12
2,y\neq 0,-\frac{4}{y}\ge 3,y\le -\frac{4}{3}
2,y\neq 0,-\frac{4}{y}\ge 3,y > -\frac{4}{3}
2,y\neq 0,-\frac{4}{y}\ge 3,y < -\frac{4}{3}
2,x\neq \frac{4}{3},"-3\,x\,y + 4\,y = 2\,x + 3","-3\,x\,y + 2\,x = -4\,y + 3"
2,x\neq \frac{4}{3},\Leftrightarrow 0 = \frac{8}{3} + 3,0 = \frac{17}{3}
1,\left( x\neq -5\right) \wedge \left( x\neq -2\right),"\frac{2}{2\,x + 10}-\frac{5}{5\,x + 10}",\frac{1}{x + 10}-\frac{1}{x + 10}
1,\left( x\neq -5\right) \wedge \left( x\neq -2\right),\frac{1}{x + 5}-\frac{2}{x + 2},"\frac{2}{2\,x + 10}-\frac{5}{5\,x + 10}"
2,y\neq 0,-\frac{4}{y}-3\ge 0,-3\le \frac{4}{y}
2,y\neq 0,-3\ge \frac{4}{y},y\le -12
2,y\neq 0,-3\ge \frac{4}{y},y > -12
2,y\neq 0,-3\ge \frac{4}{y},"-3\,y\ge 4"
2,y\neq 0,"-3\,y\ge 4",y\ge -\frac{4}{3}
2,x\neq \frac{4}{3},\Leftrightarrow 0 = \frac{8}{3} + 3,0 = \frac{8}{3} + \frac{9}{3}
2,y\neq 0,y\ge -\frac{4}{3},"W = \left[-\frac{4}{3},\infty \right)"
2,y\neq 0,\left( -3\ge \frac{4}{y}\right) \wedge \left( -\frac{4}{y}\le 3\right),\left( y\ge -\frac{4}{3}\right) \wedge \left( y\le -\frac{4}{3}\right)
2,y\neq 0,\left( -3\ge \frac{4}{y}\right) \wedge \left( -\frac{4}{y}\le 3\right),\left( y\ge -\frac{4}{3}\right) \wedge \left( y < -\frac{4}{3}\right)
2,\left( y\neq 0\right) \wedge \left( x\neq \frac{-5}{-5}\right),"-5\,x = \frac{1}{y}-5","x = \frac{1}{5\,y}-5"
2,\left( y\neq 0\right) \wedge \left( x\neq \frac{-5}{-5}\right),"-5\,x = \frac{1}{y}-5","x = \frac{1-5\,y}{5\,y}"
2,\left( y\neq 0\right) \wedge \left( x\neq \frac{-5}{-5}\right),"x = \frac{1-5\,y}{5\,y}","x = \frac{1}{5\,y}-5"
2,\left( x\neq \frac{1}{1}\right) \wedge \left( y = -1\right),"(2 + 2\,y)\,x = 2\,y-3","x = \frac{2\,y-3}{2 + 2\,y}"
2,y\neq 0,\frac{2}{y}\le 6,y\le \frac{1}{3}
2,y\neq 0,\frac{2}{y}\le 6,y\le \frac{2}{6}
2,\textrm{wahr},\Leftrightarrow \left( k = 5-5\right) \vee \left( k = -5-5\right),\left( k = 0\right) \vee \left( k = -10\right)
2,y\neq 0,\frac{2}{y}\le 6,y\ge \frac{2}{6}
2,y\neq 0,\frac{2}{y}\le 6,y > \frac{2}{6}
2,\left( y\neq 0\right) \wedge \left( x\neq \frac{-5}{-5}\right),"f^{-1} \left(x\right) = \frac{1}{5\,x}-1","x = \frac{1}{5\,x}-5"
2,\left( y\neq 0\right) \wedge \left( x\neq \frac{-5}{-5}\right),"x = -\frac{1}{5\,y} + 1","f^{-1} \left(x\right) = \frac{1}{5\,x}-1"
1,\textrm{wahr},"x^{3} + x^{2} + 3 + 2\,x^{3} + 2\,x + 4","3\,x^{2} + x^{2} + 2\,x + 7"
2,\left( y\neq \frac{6}{3}\right) \wedge \left( x\neq \frac{1}{3}\right),"y = \frac{6\,x + 5}{3\,x-1}","y = \frac{6\,x + 1}{3\,x-1}"
2,\left( y > 0\right) \wedge \left( x > \frac{-1}{4}\right),"y^{2} = 4\,x + 1",\frac{y^{2}}{4}-1 = x
1,\textrm{wahr},"3\,x^{3} + x^{2} + 3-(2\,x^{4} + x^{3} + 3\,x^{2} + 2\,x + 1)","3\,x^{3} + x^{2} + 3-2\,x^{4} + x^{3} + 3\,x^{2} + 2\,x + 1"
1,\textrm{wahr},"3\,x^{3} + x^{2} + 3-2\,x^{4} + x^{3} + 3\,x^{2} + 2\,x + 1","-2\,x^{4} + 2\,x^{3}-2\,x^{2}-2\,x + 2"
2,x\neq \frac{1}{3},"(3\,x-1)\,y = 2\,x + 1","(1 + 3\,y)\,x = 3\,y + 1"
1,n > 5,"\lim_{x \to \infty } \frac{2\,x^{4}}{2-3\,x^{3} + 4\,x^{4}}","\lim_{x \to \infty } \frac{2\,x^{4}}{4\,x^{4}}"
2,x\neq \frac{1}{3},"(3\,x-1)\,y = 2\,x + 1","(1 + 3\,y)\,x = 2\,y + 1"
2,\textrm{wahr},\left|\frac{y}{2}-\frac{1}{2}\right| \ge 0,\frac{y}{2}-\frac{1}{2}\ge 0
1,\textrm{wahr},"-6\,y^{2} + 2\,y\,r-2\,r\,y + 8\,r^{2}","6\,y^{2} + 8\,r^{2}"
2,y > 0,"2\ge \frac{1}{4}\,y",\frac{2}{\frac{1}{4}}\le y
2,\textrm{wahr},\left( w + 2\right)^{2} = 22,w + 2 = \sqrt{22}
2,y\neq 0,\Leftrightarrow y = \frac{5}{x^{2} + 8},"y\,(x^{2} + 8) = 5"
2,\textrm{wahr},\left( c-5\right)^{2} = 5,c = -\sqrt{5} + 5
1,\left( x\neq 0\right) \wedge \left( x\neq -3\right),\frac{3}{x}-\frac{4}{x + 3},\frac{3 + 3}{x + 3}-\frac{4}{x + 3}
2,x\neq \frac{3}{4},"y = \frac{2\,x + 1}{-4\,x + 3}","x\,(-4\,y-2) = 1-3\,y"
2,\textrm{wahr},c = -\sqrt{5} + 5,c = \sqrt{5} + 5
1,\textrm{wahr},"\sum_{ k = 1}^{n}\left(5\,k + 3\right)","5\,\frac{n\,(n + 1)}{2} + 3\,n"
2,\textrm{wahr},\sum_{ k = 1}^{n}\left(-k + 2\right),"S\,n = \sum_{ k = 1}^{n}\left(-k + 2\right)"
1,\textrm{wahr},\sum_{ k = 1}^{n}\left(-k + 2\right),n
2,\textrm{wahr},"2\,y-3\,y = -1 + 5","-5\,y = 4"
2,\textrm{wahr},"-2\,y-5 = 3\,y-1","2\,y-3\,y = -1 + 5"
2,\textrm{wahr},"y-2 = 3\,x^{2}","\frac{1}{3}\,y-2 = x^{2}"
2,\textrm{wahr},y + 7 = \left( x + 2\right)^{2},\sqrt{y + 7} = x + 2
2,\textrm{wahr},"y-1 = -3\,x^{2} + x","y-1 = -3\,(x^{2} + x)"
1,\left( x\neq -2\right) \wedge \left( x\neq -4\right),\frac{4}{x + 2}-\frac{3}{x + 4},\frac{8}{x + 4}-\frac{3}{x + 4}
1,\left( x\neq -2\right) \wedge \left( x\neq -4\right),\frac{4}{x + 2}-\frac{3}{x + 4},\frac{8}{x^{2} + 4}-\frac{3}{x + 4}
1,\left( x\neq -2\right) \wedge \left( x\neq -4\right),\frac{8}{x^{2} + 4}-\frac{3}{x + 4},\frac{5}{x + 4}
1,\left( x\neq -2\right) \wedge \left( x\neq -4\right),\frac{8}{x^{2} + 4}-\frac{3}{x + 4},\frac{5}{x^{2} + 4}
1,\left( x\neq -2\right) \wedge \left( x\neq -4\right),\frac{4}{x + 2}-\frac{3}{x + 4},"\frac{8}{x + 4}\,\overline{x}\,\frac{3}{+4}"
1,\left( x\neq -2\right) \wedge \left( x\neq -4\right),"\frac{8}{x + 4}\,\overline{x}\,\frac{3}{+4}",\frac{5}{x^{2} + 4}
1,\left( x\neq -2\right) \wedge \left( x\neq -4\right),\frac{8}{x + 4}-\frac{3}{x + 4},\frac{5}{x^{2} + 4}
1,\left( x\neq -2\right) \wedge \left( x\neq -4\right),"\frac{8}{2\,x + 4}-\frac{3}{x + 4}",\frac{5}{x^{2} + 4}
1,\textrm{wahr},"\sum_{ k = 1}^{n}\left(6\,k + 4\right)","\frac{6}{2}\,n\,(n + 1) + 4\,n"
1,\left( x\neq -2\right) \wedge \left( x\neq -4\right),"\frac{8}{2\,x + 4}-\frac{3}{x + 4}","\frac{5}{2\,x + 4}"
1,\left( x\neq -2\right) \wedge \left( x\neq -4\right),"\frac{8}{2\,x + 4}-\frac{3}{x + 4}","\frac{5}{3\,x + 4}"
2,x\neq -\frac{1}{4},"\Leftrightarrow x = \frac{-y-3}{3 + 4\,y}",\textrm{wahr}
1,\left( x\neq -2\right) \wedge \left( x\neq -4\right),"\frac{8}{2\,x + 4}-\frac{3}{x + 4}",\frac{5}{x + 4}
2,\textrm{wahr},"\left( -3\,x < -3\right) \vee \left( -3\,x > 5\right)",\left( x > 3\right) \vee \left( x < -\frac{5}{3}\right)
1,\textrm{wahr},"\sum_{ k = 1}^{n}k + 5\,\sum_{ k = 1}^{n}1","\frac{n\,(n + 1)}{2} + 5\,n"
1,n > 3,"-\frac{5}{2}\,n\,(n + 1)-n-(-\frac{5}{2} \cdot 2\,(2 + 1)-2)","\sum_{ k = 1}^{n + 2}\left(-5\,k-11\right)"
2,\textrm{wahr},\left( y\ge -4\right) \wedge \left( y\le -2\right),"w = \left[-4,-2\right]"
1,\left( x\neq -2\right) \wedge \left( x\neq -4\right),\frac{4}{x + 2}-\frac{3}{x + 4},\frac{4}{x}-2-(\frac{3}{x} + 4)
2,\textrm{wahr},\begin{array}{r|rrrrrr}  & 2 & 2 & -1 & -3 & 1 & 1\\2 &  & 4 & 12 & 22 & 28 & 78\\ \hline  & 2 & 6 & 11 & 19 & 39 & 79\end{array},"p{\left(x\right)} = (x-2)\,(2\,x^{4} + 6\,x^{3} + 11\,x^{2} + 19\,x + 39) + 79"
1,\textrm{wahr},"2\,x^{3} + 3\,x^{2} + 3\,x + 1-2\,x^{4}-3\,x^{3}-x^{2}-x-4","-2\,x^{4} + 3\,x^{3}-3\,x^{3} + 3\,x^{2}-x^{2} + 3\,x-x + 1-4"
2,\textrm{wahr},"y = 4\,\cos{\left(4\,x + 1\right)}-5","y-5 = 4\,\cos{\left(4\,x + 1\right)}"
2,\textrm{wahr},\left( y-5\le 1\right) \wedge \left( y-5\ge -1\right),\left( y\le 6\right) \wedge \left( x\ge 4\right)
2,\textrm{wahr},\left( y + 5\le 1\right) \wedge \left( y + 5\ge -1\right),\left( y\le -4\right) \wedge \left( x\ge -6\right)
1,\textrm{wahr},"x^{2} + 4\,x + 2-2 + 4",\left( x + 2\right)^{2} + 2
1,\textrm{wahr},"x^{3} + x^{2} + 3\,x + 2-(3\,x^{4} + 4\,x^{3} + 3\,x^{2} + 2\,x)","+3\,x^{4}-x^{3} + 4\,x^{3}-x^{2} + 3\,x^{2}-3\,x + 2\,x-2"
1,\textrm{wahr},"(x^{3} + x + 3)\,(x + 1)","x^{4} + x^{3} + x^{2} + x + 3\,x + 1"
1,\textrm{wahr},"(x^{2} + 2\,x)\,(x^{2} + 2)","x^{2} \cdot 2\,x\,(x^{2} + 2)"
1,\textrm{wahr},"x^{2} \cdot 2\,x\,(x^{2} + 2)","x^{4} + 2\,x^{3} + 4\,x"
1,\textrm{wahr},"(x^{2} + 2\,x)\,(x^{2} + 2)","x^{4} + 2\,x^{3} + 4\,x"
2,\textrm{wahr},y\ge -7,"w = \left[-7,\infty \right)"
2,\textrm{wahr},"y = x^{2} + 8\,x + 1",y = \left( x + 4\right)^{2}-7
2,\textrm{wahr},y\ge -15,"w = \left[-15,\infty \right)"
2,\textrm{wahr},y = \left( x + 4\right)^{2}-15,y + 15 = x + 4
1,\textrm{wahr},"(x^{3} + 2\,x^{2} + 3\,x + 3)\,(x + 1)","x^{3} + 2\,x^{2} + 3\,x + 3\,(x + 1)"
1,\textrm{wahr},"x^{3} + 2\,x^{2} + 3\,x + 3\,(x + 1)","x^{4} + x^{3} + 2\,x^{3} + 2\,x^{2} + 3\,x^{2} + 3\,x + 3\,x + 3"
1,\textrm{wahr},"x^{4} + x^{3} + 2\,x^{3} + 2\,x^{2} + 3\,x^{2} + 3\,x + 3\,x + 3","x^{4} + 2\,x^{3} + 5\,x^{2} + 6\,x + 3"
2,\textrm{wahr},"\left|-9\,x + 7\right|  > 7","\left( -9\,x + 7 > 7\right) \wedge \left( -9\,x + 7 < -7\right)"
2,\textrm{wahr},"\left|-9\,x + 7\right|  > 7","\left( -9\,x + 7 > 7\right) \wedge \left( -9\,x + 7 > -7\right)"
2,\textrm{wahr},"\left( -9\,x + 7 > 7\right) \wedge \left( -9\,x + 7 > -7\right)","\left( -9\,x > 0\right) \wedge \left( -9\,x < -14\right)"
2,\textrm{wahr},"\left( -9\,x + 7 > 7\right) \vee \left( -9\,x + 7 < -7\right)","\left( -9\,x > 0\right) \wedge \left( -9\,x < -14\right)"
2,\textrm{wahr},\frac{y}{2} + \frac{9}{16}\ge 0,\frac{y}{2}\ge \frac{9}{16}
1,\left( x\neq -5\right) \wedge \left( x\neq -2\right),\frac{3}{x + 5}-\frac{1}{x + 2},\frac{6-5}{x + 10}
1,\left( x\neq -5\right) \wedge \left( x\neq -2\right),\frac{3}{x + 5}-\frac{1}{x + 2},"\frac{6-5}{(x + 5)\,(x + 2)}"
2,\textrm{wahr},"y = 3\,x^{2} + 4\,x + 3","\frac{1}{3}\,y = \left( x + 2\right)^{2}-1"
2,\textrm{wahr},"\frac{1}{3}\,y = \left( x + 2\right)^{2}-1","\frac{1}{3}\,(y + 1) = \left( x + 2\right)^{2}"
1,\left( x\neq -5\right) \wedge \left( x\neq -2\right),\frac{3}{x + 5}-\frac{1}{x + 2},"\frac{3-1}{(x + 5)\,(x + 2)}"
2,\textrm{wahr},"\left|-3\,x + 8\right| \ge 5",\left( \left|x-\frac{8}{3}\right| \ge -\frac{5}{3}\right) \wedge \left( \left|x-\frac{8}{3}\right| \le \frac{5}{3}\right)
2,\textrm{wahr},\left( b + 2\right)^{2} = 16,b + 2 = 4
1,\left( x\neq -5\right) \wedge \left( x\neq -2\right),"\frac{3\,(x + 2)-1\,(x + 5)}{(x + 5)\,(x + 2)}","\frac{3\,x + 6-x + 5}{x^{2} + 5\,x + 2\,x + 10}"
2,\textrm{wahr},"y = 3\,x^{2} + 4\,x + 3","\frac{1}{3}\,y = x^{2} + 4\,x + 3"
2,\textrm{wahr},\left( b + 2\right)^{2} = 16,b + 2 = \sqrt{16}
1,\left( x\neq -5\right) \wedge \left( x\neq -2\right),"\frac{3\,(x + 2)-1\,(x + 5)}{(x + 5)\,(x + 2)}","\frac{2\,x + 11}{x^{2} + 7\,x + 10}"
2,\textrm{wahr},2 \cdot 2-1-3 \cdot 1 \cdot 12 \cdot 4 \cdot 12 \cdot 22 \cdot 38 \cdot 782 \cdot 6 \cdot 11 \cdot 19 \cdot 39 \cdot 79,"p{\left(x\right)} = (x-2)\,(2\,x^{4} + 6\,x^{3} + 11\,x^{2} + 19 + 39) + 79"
2,\textrm{wahr},"y = 3\,x^{2} + 4\,x + 3","\frac{y}{3} = x^{2} + 4\,x + 3"
2,\textrm{wahr},"4 \cdot 4 \cdot 2 \cdot 4 \cdot 5 \cdot 2\,\frac{1 \cdot 4 \cdot 16 \cdot 18 \cdot 22 \cdot 27}{4 \cdot 8 \cdot 18 \cdot 22 \cdot 27 \cdot 54}","p{\left(x\right)} = (x-1)\,(4\,x^{4} + 8\,x^{3} + 18\,x^{2} + 22\,x + 27) + 54"
2,\textrm{wahr},\begin{array}{r|rrrrrr}  & 4 & 4 & 2 & 4 & 5 & 2\\1 &  & 4 & 16 & 18 & 22 & 27\\ \hline  & 4 & 8 & 18 & 22 & 27 & 54\end{array},"p{\left(x\right)} = (x-1)\,(4\,x^{4} + 8\,x^{3} + 18\,x^{2} + 22\,x + 27) + 54"
2,\textrm{wahr},2 \cdot 2 + 2 \cdot 2-1 \cdot 2-3 \cdot 2 + 1 \cdot 2 + 1,"p{\left(x\right)} = (x-2)\,(2\,x^{4} + 6\,x^{3} + 11\,x^{2} + 19 + 39) + 79"
2,\textrm{wahr},"y = 3\,x^{2} + 4\,x + 3","y = 3\,\left( x + 2\right)^{2}-1"
2,\textrm{wahr},"p{\left(x\right)} = 2\,x + 2\,x^{4}-x^{3}-3\,x^{2} + x + 12 \cdot 2-1-3 \cdot 1 \cdot 12 \cdot 4 \cdot 12 \cdot 22 \cdot 38 \cdot 782 \cdot 6 \cdot 11 \cdot 19 \cdot 39 \cdot 79","p{\left(x\right)} = (x-2)\,(2\,x^{4} + 6\,x^{3} + 11\,x^{2} + 19 + 39) + 79"
2,\textrm{wahr},"y + 1 = x^{2}-4\,x",y + 1 = \left( x-2\right)^{2}
2,\textrm{wahr},\begin{array}{r|rrrrrr}  & 4 & 4 & 2 & 4 & 5 & 2\\1 &  & 4 & 8 & 10 & 14 & 19\\ \hline  & 4 & 8 & 10 & 14 & 19 & 21\end{array},"p{\left(x\right)} = (x-1)\,(4\,x^{4} + 8\,x^{3} + 10\,x^{2} + 14\,x + 19) + 21"
2,\textrm{wahr},4 \cdot 3 \cdot 5 \cdot 2 \cdot 1-1-4 \cdot 1-6 \cdot 44-1 \cdot 6-4 \cdot 5,"p{\left(x\right)} = (x + 1)\,(4\,x^{3}-x^{2} + 6\,x-4) + 5"
2,\textrm{wahr},\begin{array}{r|rr}  & 2 & 2-1-3 \cdot 1 \cdot 1\\2 & 4 & 12 \cdot 22 \cdot 38 \cdot 78\\ \hline  & 2 & 6 \cdot 11 \cdot 19 \cdot 39 \cdot 79\end{array},"p{\left(x\right)} = (x-2)\,(2\,x^{4} + 6\,x^{3} + 11\,x^{2} + 19 + 39) + 79"
2,\textrm{wahr},\begin{array}{r|rrrrrr}  & 2 & 2 & -1 & -3 & 1 & 1\\2 & 4 & 12 & 22 & 38 & 78 & 0\\ \hline  & 2 & 6 & 11 & 19 & 39 & 79\end{array},"p{\left(x\right)} = (x-2)\,(2\,x^{4} + 6\,x^{3} + 11\,x^{2} + 19 + 39) + 79"
2,\textrm{wahr},\begin{array}{r|rrrrrr}  & 2 & 2 & -1 & -3 & 1 & 1\\2 &  & 4 & 12 & 22 & 38 & 78\\ \hline  & 2 & 6 & 11 & 19 & 39 & 79\end{array},"p{\left(x\right)} = (x-2)\,(2\,x^{4} + 6\,x^{3} + 11\,x^{2} + 19 + 39) + 79"
2,\textrm{wahr},\begin{array}{r|rrrrrr}  & 2 & 2 & 4 & 5 & 1 & 4\\-1 &  & -2 & 0 & -4 & -1 & -1\\ \hline  & 2 & 0 & 4 & 1 & 0 & 3\end{array},"p{\left(x\right)} = (x + 1)\,(2\,x^{4} + 4\,x^{2} + x) + 3"
1,\left( x\neq -3\right) \wedge \left( x\neq 4\right),\frac{2}{x + 3}-\frac{3}{x-4},"\frac{2\,x-8-3\,x + 9}{x^{2}-1\,x-12}"
1,\left( x\neq -3\right) \wedge \left( x\neq 4\right),\frac{2}{x + 3}-\frac{3}{x-4},"\frac{-1\,x + 1}{x^{2}-1\,x-12}"
2,\textrm{wahr},-\begin{array}{r|rrrrr}  & 4 & 3 & 5 & 2 & 1\\1 &  & -4 & 1 & -6 & 4\\ \hline  & 4 & -1 & 6 & -4 & 5\end{array},"p{\left(x\right)} = (x + 1)\,(4\,x^{3}-x^{2} + 6\,x-4) + 5"
2,\textrm{wahr},\left( -x < \frac{8}{5}\right) \wedge \left( -x > 0\right),\left( x > \frac{8}{5}\right) \wedge \left( x < 0\right)
2,\textrm{wahr},\begin{array}{r|rrrrrr}  & 2 & 2 & 4 & 5 & 1 & 4\\1 &  & 2 & 4 & 8 & 13 & 14\\ \hline  & 2 & 4 & 8 & 13 & 14 & 18\end{array},"p{\left(x\right)} = (x + 1)\,(2\,x^{4} + 4\,x^{3} + 8\,x^{2} + 13\,x + 14) + 18"
2,\textrm{wahr},\begin{array}{r|rrrrrr}  & 1 & 0 & 5 & 5 & 2 & 5\\-2 &  & -2 & 4 & -18 & 26 & -58\\ \hline  & 1 & -2 & 9 & -13 & 28 & -53\end{array},"p{\left(x\right)} = (x + 2)\,(x-2\,x + 9\,x-13\,x + 28)-53"
2,\textrm{wahr},\begin{array}{r|rrrrr}  & 4 & 3 & 5 & 2 & 1\\-1 &  & -4 & 1 & -6 & 4\\ \hline  & 4 & -1 & 6 & -4 & 5\end{array},"p{\left(x\right)} = (x + 1)\,(4\,x^{3}-x^{2} + 6\,x-4) + 5"
2,\textrm{wahr},"y = x^{2}-4\,x-1","y-5 = x^{2}-4\,x-4"
2,\textrm{wahr},"y-5 = x^{2}-4\,x-4",y-5 = \left( x-2\right)^{2}
2,\textrm{wahr},"y = x^{2}-4\,x-1","y-5 = x^{2}-4\,x + 4"
2,\textrm{wahr},-\begin{array}{r|rrrrrr}  & 1 & 0 & 1 & 5 & 4 & 2\\1 &  & -1 & 1 & -2 & -3 & -1\\ \hline  & 1 & -1 & 2 & 3 & 1 & 1\end{array},"p{\left(x\right)} = (x + 1)\,(1\,x^{4}-x^{3} + 2\,x^{2} + 3\,x + 1) + 1"
2,\left( y\neq 0\right) \wedge \left( y < 0\right),-\frac{2}{y}\ge +4,y\le -2
2,\textrm{wahr},y-\frac{5}{9}\ge 0,y = \frac{5}{9}
2,\textrm{wahr},-\begin{array}{r|rrrrrr}  & 1 & 0 & 1 & 5 & 4 & 2\\1 &  & -1 & 1 & -2 & -3 & -1\\ \hline  & 1 & -1 & 2 & 3 & 1 & 1\end{array},"p{\left(x\right)} = (x + 1)\,(x^{4}\,x + 2\,x + 3\,x + 1) + 1"
2,\textrm{wahr},-\begin{array}{r|rrrrrr}  & 1 & 0 & 1 & 5 & 4 & 2\\1 &  & -1 & 1 & -2 & -3 & -1\\ \hline  & 1 & -1 & 2 & 3 & 1 & 1\end{array},"p{\left(x\right)} = (x + 1)\,(x^{4}-x + 2\,x + 3\,x + 1) + 1"
2,\textrm{wahr},-\begin{array}{r|rrrrrr}  & 1 & 0 & 1 & 5 & 4 & 2\\1 &  & -1 & 1 & -2 & -3 & -1\\ \hline  & 1 & -1 & 2 & 3 & 1 & 1\end{array},"p{\left(x\right)} = (x + 1)\,(x^{4}-x^{3} + 2\,x^{2} + 3\,x + 1) + 1"
1,n > 2,\sum_{ k = 1}^{n-1}k-\sum_{ k = 1}^{n-1}1,"\frac{(n-1)\,(n-1 + 1)}{2}"
1,n > 2,\sum_{ k = 1}^{n-1}k-\sum_{ k = 1}^{n-1}1,"\frac{(n-1)\,n}{2}"
2,\left( y\neq 0\right) \wedge \left( y > 0\right),-\frac{2}{y}\ge +4,y > -2
