category,assumptions,t0,t1
2,\textrm{wahr},"\left( -7\,x < 7\right) \wedge \left( -7\,x > -9\right)",\left( x < -1\right) \wedge \left( x > \frac{7}{9}\right)
2,\textrm{wahr},"\left( -7\,x < 7\right) \wedge \left( -7\,x > -9\right)",\left( x < -1\right) \wedge \left( x > \frac{9}{7}\right)
2,\textrm{wahr},"\left( -7\,x < 7\right) \wedge \left( -7\,x > -9\right)",\left( x < -1\right) \wedge \left( x > \frac{9}{7}\right)
2,\left( x\neq 0.5\right) \wedge \left( x > \frac{3}{6}\right),"\frac{-4\,x + 6}{6\,x-3} > 3","-4\,x + 6 < 3\,(6\,x-3)"
2,\textrm{wahr},\left( x > -\frac{\sqrt{17}}{2} + 2.5\right) \wedge \left( x < \frac{\sqrt{17}}{2} + 2.5\right),\left( x > \frac{\sqrt{17} + 5}{2}\right) \wedge \left( x < \frac{\sqrt{17} + 5}{2}\right)
2,\textrm{wahr},"x^{2}-2\,x-2 > 0",\left( x = 0.73\right) \vee \left( x = 2.73\right)
2,\textrm{wahr},"x^{2}-2\,x-2 > 0",\left( x < 0.73\right) \vee \left( x > 2.73\right)
2,\textrm{wahr},\left|x + \frac{5}{2}\right|  < \sqrt{\frac{41}{4}},\left( x + \frac{5}{2} > -\sqrt{\frac{41}{4}}\right) \wedge \left( x + \frac{5}{2} > \sqrt{\frac{41}{4}}\right)
2,\textrm{wahr},\left( x > -\sqrt{\frac{41}{4}}-\frac{5}{2}\right) \wedge \left( x > \sqrt{\frac{41}{4}}-\frac{5}{2}\right),\left( x > \frac{-5-\sqrt{41}}{2}\right) \wedge \left( x < \frac{-5 + \sqrt{41}}{2}\right)
2,\textrm{wahr},"\left( -(5\,x + 8) < 2\right) \vee \left( 5\,x + 8 < o\right)",\left( x > -2\right) \vee \left( x < -\frac{8}{5}\right)
2,\textrm{wahr},\Leftrightarrow x-1 < \sqrt{6},x < \sqrt{6} + 1
2,c > \frac{5}{6},"2\,c-1 > -3\,c + 5",2 \cdot \frac{5}{6}-1 > -3 \cdot \frac{5}{6} + 5
2,c > \frac{5}{6},2 \cdot \frac{5}{6}-1 > -3 \cdot \frac{5}{6} + 5,\textrm{wahr}
2,\textrm{wahr},x < -\frac{3}{2},"4\,x + 6 = -(-3\,x + 3)"
2,\textrm{wahr},x < -\frac{2}{3},"-(3\,x + 2) + \left|4\,x + 6\right|  = 5"
2,\textrm{wahr},x < -\frac{3}{2},"-4\,x-6 = 3\,x + 7"
2,\textrm{wahr},"\left|4\,x-2\right|  < 1","\left( 4\,x-2 > 1\right) \vee \left( 4\,x-2 < -1\right)"
2,\textrm{wahr},"\left( 4\,x-2 > 1\right) \vee \left( 4\,x-2 < -1\right)",\left( x = \frac{3}{4}\right) \vee \left( x = \frac{1}{4}\right)
2,\textrm{wahr},"\left|-6\,x-8\right|  < 2","\left( -6\,x-8 < -2\right) \wedge \left( -6\,x-8 > 2\right)"
2,\textrm{wahr},"\left( -6\,x > 6\right) \wedge \left( -6\,x < 10\right)",\left( x > -1\right) \wedge \left( x < -\frac{10}{6}\right)
2,\textrm{wahr},"\left( 4\,x-2 < -1\right) \vee \left( 4\,x-2 > 1\right)",\left( x = \frac{1}{4}\right) \vee \left( x = \frac{3}{4}\right)
2,\textrm{wahr},"\left( -6\,x > 6\right) \wedge \left( -6\,x < 10\right)",\left( x > -1\right) \wedge \left( x < -\frac{10}{6}\right)
2,\textrm{wahr},"\left( -6\,x > 6\right) \wedge \left( -6\,x < 10\right)",\left( x > -1\right) \wedge \left( x < -\frac{10}{6}\right)
2,\textrm{wahr},\left( x + 2\right)^{2} < 5,\left|x + 2\right|  < 2
2,\left( x\neq -3.5\right) \wedge \left( x > -\frac{7}{2}\right),"\frac{-4\,x-3}{-2\,x-7} < 8","-4\,x-3 < 8\,(-2\,x-7)"
2,\left( x\neq -3.5\right) \wedge \left( x < -\frac{7}{2}\right),"\Leftrightarrow \frac{-4\,x-3}{-2\,x-7} < 8","-4\,x-3 > 8\,(-2\,x-7)"
2,\left( x\neq -3.5\right) \wedge \left( x > -\frac{7}{2}\right),"-4\,x-3 > 8\,(-2\,x-7)","-4\,x-3 < -16\,x-56"
2,\left( x\neq -3.5\right) \wedge \left( x < -\frac{7}{2}\right),"\Leftrightarrow \frac{-4\,x-3}{-2\,x-7} < 8","-4\,x-3 > 8\,(-2\,x-7)"
2,\left( x\neq -3.5\right) \wedge \left( x < -\frac{7}{2}\right),"\Leftrightarrow \frac{-4\,x-3}{-2\,x-7} < 8","-4\,x-3 > 8\,(-2\,x-7)"
2,\left( x\neq -3.5\right) \wedge \left( x > -\frac{7}{2}\right),x > -\frac{53}{12},\textrm{falsch}
2,\left( x\neq -3.5\right) \wedge \left( x < -\frac{7}{2}\right),"\Leftrightarrow \frac{-4\,x-3}{-2\,x-7} < 8","-4\,x-3 > 8\,(-2\,x-7)"
2,\left( x\neq -3.5\right) \wedge \left( x < -\frac{7}{2}\right),"\frac{-4\,x-3}{-2\,x-7} < 8","-4\,x-3 > 8\,(-2\,x-7)"
2,\left( x\neq -3.5\right) \wedge \left( x < -\frac{7}{2}\right),"-4\,x-3 < -16\,x-56","12\,x > -53"
2,\textrm{wahr},x-1 < \sqrt{6},\left( x-1 > -\sqrt{6}\right) \wedge \left( x-1 < \sqrt{6}\right)
2,\textrm{wahr},\left|x + 2\right|  > 3,\left( x + 2 > 3\right) \wedge \left( x + 2 < -3\right)
2,\textrm{wahr},\textrm{Fall} : x + 1 < 0,"-(x + 4)-(7\,x-2) = 7"
2,\textrm{wahr},"5\,l + 3 > 4\,l-4",l > -1
2,\textrm{wahr},\left( x + \frac{7}{5} < -1\right) \vee \left( -x-\frac{7}{5}\ge 1\right),\left( x < \frac{2}{5}\right) \vee \left( x\ge -\frac{12}{5}\right)
2,\textrm{wahr},\textrm{Fall} : x + 1 < 0,"-(x + 4)-(7\,x-2) = 7"
2,\textrm{wahr},\textrm{Fall} : x + 1 < 0,"-(x + 4)-(7\,x-2) = 7"
2,\textrm{wahr},"\left( -5\,x\ge 12\right) \vee \left( -5\,x < 2\right)",\left( x\ge -\frac{12}{5}\right) \vee \left( x < -\frac{2}{5}\right)
2,\textrm{wahr},\Leftrightarrow x-\frac{2}{9} > -\frac{8}{9},x > -\frac{6}{9}
2,\textrm{wahr},"\Leftrightarrow 9\,x-2 < 8",x-\frac{2}{9} < \frac{8}{9}
2,\textrm{wahr},"\left( \left|-5\,x-7\right| \ge 5\right) \vee \left( \left|-5\,x-7\right|  < -5\right)",\left( x + \frac{7}{5}\ge -1\right) \vee \left( x + \frac{7}{5} < 1\right)
2,\textrm{wahr},\left( x + \frac{7}{5}\ge -1\right) \vee \left( x + \frac{7}{5} < 1\right),\left( x\ge \frac{12}{5}\right) \vee \left( x < -\frac{2}{5}\right)
2,\textrm{wahr},"\left( \left|-5\,x-7\right| \ge 5\right) \vee \left( \left|-5\,x-7\right|  < -5\right)",\left( x + \frac{7}{5}\ge -1\right) \vee \left( x + \frac{7}{5} < 1\right)
2,\textrm{wahr},\left( x + \frac{7}{5}\ge -1\right) \vee \left( x + \frac{7}{5} < 1\right),\left( x\ge \frac{12}{5}\right) \vee \left( x < -\frac{2}{5}\right)
2,\textrm{wahr},"\left( \left|-5\,x-7\right| \ge 5\right) \vee \left( \left|-5\,x-7\right|  < -5\right)",\left( x + \frac{7}{5} < -1\right) \vee \left( x + \frac{7}{5}\ge 1\right)
2,\left( x\neq -0.6666666666666666\right) \wedge \left( x > -\frac{2}{3}\right),"\frac{5\,x-2}{-3\,x-2} > 7","5\,x-2 > 7\,(-3\,x-2)"
2,\left( x\neq -0.6666666666666666\right) \wedge \left( x > -\frac{2}{3}\right),"\frac{5\,x-2}{-3\,x-2} > 7","5\,x-2 > 7\,(-3\,x-2)"
2,\left( x\neq -0.6666666666666666\right) \wedge \left( x > -\frac{2}{3}\right),"\frac{5\,x-2}{-3\,x-2} > 7","5\,x-2 > 7\,(-3\,x-2)"
2,\textrm{wahr},"\Leftrightarrow x\le \frac{11}{2},\;\left( x\ge \frac{5}{2}\right) \vee \left( x\ge -\frac{1}{2}\right),\;x < \frac{5}{2}","\left( x = \left[\frac{5}{2},\frac{11}{2}\right]\right) \vee \left( x = \left[-\frac{1}{2},\frac{5}{2}\right]\right)"
2,\textrm{wahr},"\Leftrightarrow x\le \frac{11}{2},\;\left( x\ge \frac{5}{2}\right) \vee \left( x\ge -\frac{1}{2}\right),\;x < \frac{5}{2}","\left( x = \left[\frac{5}{2},\frac{11}{2}\right]\right) \vee \left( x = \left[-\frac{1}{2},\frac{5}{2}\right]\right)"
2,x\neq 1,x > \frac{7}{11},"\mathbb{L} = \big(\frac{7}{11},1\big)"
2,x\neq 1,"\Rightarrow -5\,x + 9 > 8\,(-2\,x + 2)","-5\,x + 9 > -16\,x + 16"
2,\left( x\neq 1\right) \wedge \left( x < 1\right),x > \frac{7}{11},"\mathbb{L} = \big(\frac{7}{11},1\big)"
2,x\neq 2,x < 15,\left( x > 2\right) \wedge \left( x < 15\right)
2,x\neq 2,x < 15,\left( x > 2\right) \wedge \left( x < 15\right)
2,x\neq 2,x < 15,\left( x > 2\right) \wedge \left( x < 15\right)
2,\textrm{wahr},\left|x-\frac{5}{2}\right|  > \sqrt{\frac{29}{4}},\left( x-\frac{5}{2} > \sqrt{\frac{29}{4}}\right) \wedge \left( x-\frac{5}{2} < \sqrt{\frac{29}{4}}\right)
2,\textrm{wahr},"2\,t < -3",t > -\frac{3}{2}
2,\textrm{wahr},"\left|7\,x + 5\right|  > 6","\left( 7\,x + 5 < -6\right) \wedge \left( 7\,x + 5 > 6\right)"
2,\left( x\neq -3.5\right) \wedge \left( x > -\frac{7}{2}\right),"-2\,x-4 > -14\,x-49","12\,x > 45"
2,\textrm{wahr},"\left( 7\,x < -11\right) \vee \left( 7\,x > 1\right)","x < -\frac{11}{7}\,v\,v\,x > \frac{1}{7}"
2,\left( x\neq 4\right) \wedge \left( x > 4\right),"-2\,x-2 < -8\,x + 32","6\,x < 30"
2,\left( x\neq 4\right) \wedge \left( x > 4\right),"\frac{-2\,x-2}{-2\,x + 8} < 4","-2\,x-2 < 4\,(-2\,x + 8)"
2,\left( x\neq 4\right) \wedge \left( x < 4\right),"\frac{-2\,x-2}{-2\,x + 8} < 4","-2\,x-2 > 4\,(-2\,x + 8)"
2,\textrm{wahr},"2\,g-4 > 4\,g-3\,u \cdot 2\,g-4 > 4\,g-3\,u","-4 > 2\,g-3\,u"
2,\textrm{wahr},"\frac{3\,u-4}{2} > g","g > \frac{3\,u-4}{2}"
2,\textrm{wahr},"\frac{3\,u-4}{2} > g","g > \frac{3\,u-4}{2}"
2,\textrm{wahr},"\frac{3\,u-4}{2} > g","g > \frac{3\,u-4}{2}"
2,\textrm{wahr},\left( x < \frac{3}{8}\right) \vee \left( x > \frac{5}{8}\right),"\mathbb{L} = \big(-\infty ,\frac{3}{8}\big) \cup \big(\frac{5}{8},\infty \big)"
2,\textrm{wahr},"\left( -6\,x + 7 < -5\right) \vee \left( -6\,x + 7 > 5\right)","\left( -6\,x < -12\right) \vee \left( -6 > -2\right)"
2,\textrm{wahr},"\left( -6\,x < -12\right) \vee \left( -6 < -2\right)",\left( x < 2\right) \vee \left( x > \frac{1}{3}\right)
2,\textrm{wahr},"\left( -6\,x + 7 < -5\right) \vee \left( -6\,x + 7 > 5\right)","\left( -6\,x < -12\right) \wedge \left( -6 < -2\right)"
2,\textrm{wahr},"\left( -6\,x + 7 < -5\right) \vee \left( -6\,x + 7 > 5\right)","\left( -6\,x < -12\right) \vee \left( -6\,x < -2\right)"
2,\textrm{wahr},"\left( -6\,x < -12\right) \vee \left( -6\,x > -2\right)",\left( x < 2\right) \vee \left( x < \frac{1}{3}\right)
2,\textrm{wahr},"\left( -6\,x < -12\right) \vee \left( -6\,x > -2\right)",\left( x > 2\right) \vee \left( x > \frac{1}{3}\right)
2,\textrm{wahr},"\left( -6\,x < -12\right) \vee \left( -6\,x > -2\right)",\left( x > 2\right) \wedge \left( x > \frac{1}{3}\right)
2,x\neq 1,"-7 < 9\,x-14","7 + 14 < 9\,x"
2,x\neq 1,"\frac{5\,x-7}{2\,x-2} < 7","5\,x-7 < 14\,x-14"
2,\textrm{wahr},"\left( -6\,x < -12\right) \vee \left( -6\,x > -2\right)",\left( x < 2\right) \wedge \left( x < \frac{1}{3}\right)
2,x\neq 1,"-7 < 9\,x-14","21 < 9\,x"
2,x\neq 1,"\frac{5\,x-7}{2\,x-2} < 7","5\,x-7 < 14\,x-14"
2,\textrm{wahr},"\left( -6\,x < -12\right) \vee \left( -6\,x > -2\right)",\left( x < 2\right) \wedge \left( x > \frac{1}{3}\right)
2,x\neq 1,"\frac{5\,x-7}{2\,x-2} < 7","-7 < 9\,x-14"
2,x\neq 1,"-7 < 9\,x-14","21 < 9\,x"
2,x\neq 1,"\frac{5\,x-7}{2\,x-2} < 7","-7 < 9\,x-14"
2,x\neq 1,"-7 < 9\,x-14","21 < 9\,x"
2,x\neq 1,"\frac{5\,x-7}{2\,x-2} < 7","-7 < 9\,x-14"
2,\textrm{wahr},"\left|7\,x + 1\right|  > 8","\left( -7\,x-1 < 8\right) \wedge \left( 7\,x + 1 > 8\right)"
2,\textrm{wahr},"\left( -7\,x-1 < 8\right) \wedge \left( 7\,x + 1 > 8\right)","\left( 7\,x < -9\right) \wedge \left( 7\,x < 7\right)"
2,\left( x\neq 4\right) \wedge \left( x > 4\right),"\frac{-2\,x-2}{-2\,x + 8} < 4","-2\,x-2 < 4\,(-2\,x + 8)"
2,\left( x\neq 4\right) \wedge \left( x > 4\right),"-2\,x-2 < -8\,x + 32","6\,x < 30"
2,\left( x\neq 4\right) \wedge \left( x < 4\right),"\frac{-2\,x-2}{-2\,x + 8} < 4","-2\,x-2 > 4\,(-2\,x + 8)"
2,\textrm{wahr},"\Leftrightarrow x\le \frac{11}{2},\;\left( x\ge \frac{5}{2}\right) \vee \left( x\ge -\frac{1}{2}\right),\;x < \frac{5}{2}","\left( x\le \left[\frac{5}{2},\frac{11}{2}\right]\right) \vee \left( x\ge \left[-\frac{1}{2},\frac{5}{2}\right]\right)"
2,\textrm{wahr},"x^{2}-2\,x-3 < 4",\left( x-1\right)^{2} < 2
2,\left( x\neq 2\right) \wedge \left( x > 2\right),"\Leftrightarrow 5\,x + 3 > 2\,(3\,x-6)","5\,x + 3 > 6\,x-12"
2,\left( x\neq 2\right) \wedge \left( x > 2\right),"\Leftrightarrow 5\,x + 3 > 2\,(3\,x-6)","5\,x + 3 > 6\,x-12"
2,\left( x\neq 2\right) \wedge \left( x > 2\right),"\Leftrightarrow 5\,x + 3 > 2\,(3\,x-6)","5\,x + 3 > 6\,x-12"
2,\textrm{wahr},\left( 7-1 > -2\right) \wedge \left( x-1 < 2\right),\left( x > -1\right) \wedge \left( x < 3\right)
2,\textrm{wahr},"\left|7\,x + 1\right|  > 8","\left( 7\,x + 1 < -8\right) \wedge \left( 7\,x + 1 > 8\right)"
2,\textrm{wahr},"\left( 7\,x + 1 < -8\right) \vee \left( 7\,x + 1 > 8\right)","\left( 7\,x < -9\right) \vee \left( 7\,x < 7\right)"
2,x\neq 0.5,"-2\,x > -42\,x + 15","-44\,x > 15"
2,x\neq 0.5,"\Leftrightarrow -2\,x-6 > 7\,(-6\,x + 3)","-2\,x-6 > -42\,x + 21"
2,x\neq 0.5,x < -\frac{15}{44},\left( x > 7\right) \wedge \left( x < 15\right)
2,\left( x\neq 0.5\right) \wedge \left( x < 7\right),"-2\,x-6 < -42\,x + 21","-2\,x < -42\,x + 15"
2,\left( x\neq 0.5\right) \wedge \left( x < 7\right),"-2\,x < -42\,x + 15","-44\,x < 15"
2,\left( x\neq 0.5\right) \wedge \left( x < 7\right),"-44\,x < 15",x < -\frac{15}{44}
2,\textrm{wahr},"-6\,y < 5-f",y < \frac{5-f}{-6}
2,\textrm{wahr},"-x^{2}-5\,x-1 < 0","-x^{2}-5\,x-1 = 0"
2,\textrm{wahr},"\Leftrightarrow x\le \frac{11}{2},\;\left( x\ge \frac{5}{2}\right) \vee \left( x\ge -\frac{1}{2}\right),\;x < \frac{5}{2}","\left( x\le \left[\frac{5}{2},\frac{11}{2}\right]\right) \vee \left( x\ge \left[-\frac{1}{2},\frac{5}{2}\right]\right)"
2,\textrm{wahr},\left|x-\frac{3}{2}\right| ^{2} > \frac{21}{4},\left( x-\frac{3}{2} > \sqrt{\frac{21}{4}}\right) \vee \left( x-\frac{3}{2} < -\sqrt{\frac{21}{4}}\right)
2,\textrm{wahr},\left( x + \frac{3}{2}\right)^{2}-\frac{21}{4} > 0,\left|x-\frac{3}{2}\right| ^{2} > \frac{21}{4}
2,\textrm{wahr},\left( x + \frac{3}{2}\right)^{2}-\frac{21}{4} > 0,\left|x-\frac{3}{2}\right|  > \sqrt{\frac{21}{4}}
2,\textrm{wahr},\left( x + \frac{3}{2}\right)^{2}-\frac{21}{4} > 0,\left|x-\frac{3}{2}\right|  > \sqrt{\frac{21}{4}}
2,\textrm{wahr},\left|x + \frac{3}{2}\right|  > \sqrt{\frac{21}{4}},\left( x-\frac{3}{2} > \sqrt{\frac{21}{4}}\right) \vee \left( x-\frac{3}{2} < -\sqrt{\frac{21}{4}}\right)
2,\textrm{wahr},"\left|7\,x + 7\right|  > 3","\left( -7\,x-7 > 3\right) \wedge \left( 7\,x + 7 > 3\right)"
2,\textrm{wahr},"\left|7\,x + 7\right|  > 3","\left( -7\,x-7 > 3\right) \wedge \left( 7\,x + 7 > 3\right)"
2,\textrm{wahr},"\left|7\,x + 7\right|  > 3","\left( -7\,x-7 > 3\right) \wedge \left( 7\,x + 7 > 3\right)"
2,\textrm{wahr},"\left|3\,x-7\right|  > 6","\left( 3\,x-7 < -6\right) \wedge \left( 3\,x-7 > 6\right)"
2,\textrm{wahr},"\left( 3\,x-7 > -6\right) \wedge \left( 3\,x-7 < 6\right)","\left( 3\,x > 1\right) \wedge \left( 3\,x < 3\right)"
2,\textrm{wahr},"\left|3\,x-7\right|  > 6","\left( 3\,x-7 > -6\right) \wedge \left( 3\,x-7 < 6\right)"
2,\textrm{wahr},"\left|3\,x-7\right|  > 6","\left( 3\,x-7 > -6\right) \wedge \left( 3\,x-7 < 6\right)"
2,\textrm{wahr},"\left( 3\,x-7 > -6\right) \wedge \left( 3\,x-7 < 6\right)","\left( 3\,x > 1\right) \wedge \left( 3\,x < 3\right)"
2,\textrm{wahr},"\left|3\,x-7\right|  > 6","\left( 3\,x-7 < -6\right) \wedge \left( 3\,x-7 > 6\right)"
2,\textrm{wahr},"\left|3\,x-7\right|  > 6","\left( 3\,x-7 < -6\right) \wedge \left( 3\,x-7 > 6\right)"
2,\textrm{wahr},"\left( 3\,x-7 > -6\right) \wedge \left( 3\,x-7 < 6\right)","\left( 3\,x > 1\right) \wedge \left( 3\,x < 3\right)"
2,\textrm{wahr},"\left|3\,x-7\right|  > 6","\left( 3\,x-7 > -6\right) \wedge \left( 3\,x-7 < 6\right)"
2,\textrm{wahr},"-d-1 < 4\,d-5","4 < 3\,d"
2,\textrm{wahr},-d > -\frac{4}{3},d > \frac{4}{3}
2,\textrm{wahr},\frac{4}{3} < d,-d > -\frac{4}{3}
2,\textrm{wahr},"\left|-4\,x + 2\right|  > 7","\left( -4\,x + 2 < -7\right) \wedge \left( -4\,x + 2 > 7\right)"
2,\textrm{wahr},"\left|-4\,x + 2\right|  > 7","\left( -4\,x + 2 > -7\right) \wedge \left( -4\,x + 2 < 7\right)"
2,\textrm{wahr},"\left( -4\,x + 2 > -7\right) \wedge \left( -4\,x + 2 < 7\right)","\left( -4\,x < -9\right) \wedge \left( -4\,x > 5\right)"
2,\textrm{wahr},-d < -\frac{4}{6},d < \frac{4}{6}
2,\textrm{wahr},-d < -\frac{4}{6},d < \frac{4}{6}
2,\textrm{wahr},"-6\,d < -4",d < \frac{4}{6}
2,\left( x\neq -0.8333333333333334\right) \wedge \left( x < -\frac{5}{6}\right),"-5\,x + 7 < -36\,x-30","31\,x\ge -37"
2,\left( x\neq -1.75\right) \wedge \left( x < -\frac{4}{7}\right),"\frac{-2\,x-8}{-4\,x-7} < 8","-2\,x-8 < 8\,(-4\,x-7)"
2,\left( x\neq -1.75\right) \wedge \left( x < -\frac{4}{7}\right),"\frac{-2\,x-8}{-4\,x-7} < 8","-2\,x-8 > 8\,(-4\,x-7)"
2,\left( x\neq -1.75\right) \wedge \left( x < -\frac{7}{4}\right),"\frac{-2\,x-8}{-4\,x-7} < 8","-2\,x-8 > 8\,(-4\,x-7)"
2,\left( x\neq -1.75\right) \wedge \left( x < -\frac{7}{4}\right),"\frac{-2\,x-8}{-4\,x-7} < 8","-2\,x-8 > 8\,(-4\,x-7)"
2,\left( x\neq -1.75\right) \wedge \left( x < -\frac{7}{4}\right),"\frac{-2\,x-8}{-4\,x-7} < 8","-2\,x-8 > 8\,(-4\,x-7)"
2,\textrm{wahr},\left|x-\frac{2}{9}\right|  > -\frac{8}{9},\left( x-\frac{2}{9} > -\frac{8}{9}\right) \vee \left( x-\frac{2}{9} < \frac{8}{9}\right)
2,\textrm{wahr},\left|x-\frac{2}{9}\right|  > -\frac{8}{9},\left( x-\frac{2}{9} > -\frac{8}{9}\right) \vee \left( x-\frac{2}{9} < \frac{8}{9}\right)
2,\textrm{wahr},\left( x-\frac{1}{2}\right)^{2} > \frac{13}{4},\left|x-\frac{1}{2}\right|  > \frac{13}{4}
2,\textrm{wahr},\left|x-\frac{1}{2}\right|  > \frac{13}{4},\left( x-\frac{1}{2} > -\frac{13}{4}\right) \wedge \left( x-\frac{1}{2} < \frac{13}{4}\right)
2,\textrm{wahr},\left( x-\frac{1}{2} > -\frac{13}{4}\right) \wedge \left( x-\frac{1}{2} < \frac{13}{4}\right),\left( x > -\frac{9}{4}\right) \wedge \left( x < \frac{17}{4}\right)
2,\textrm{wahr},\left|x-\frac{1}{2}\right|  > 1.80278,\left( x-\frac{1}{2} > -1.80278\right) \wedge \left( x-\frac{1}{2} < 1.80278\right)
2,\textrm{wahr},\left|x-\frac{1}{2}\right|  > 1.80278,\left( x-\frac{1}{2} > -1.80278\right) \wedge \left( x-\frac{1}{2} < 1.80278\right)
2,\textrm{wahr},\left|x-\frac{1}{2}\right|  > 1.80278,\left( x-\frac{1}{2} < -1.80278\right) \wedge \left( x-\frac{1}{2} > 1.80278\right)
2,\textrm{wahr},\left|x-\frac{1}{2}\right|  > 1.80278,\left( x-\frac{1}{2} < -1.80278\right) \wedge \left( x-\frac{1}{2} > 1.80278\right)
2,\textrm{wahr},"\left|-7\,x + 7\right|  < 4",\left|-7 \bullet \hspace{-.3em}-\hspace{-.3em}\circ \frac{4}{7} + 7\right|  < 4
2,\textrm{wahr},\left|x-\frac{1}{2}\right|  > 1.80278,\left( x-\frac{1}{2} < -1.80278\right) \wedge \left( x-\frac{1}{2} > 1.80278\right)
2,\textrm{wahr},"\left( -3\,x > -9\right) \vee \left( -3\,x < -7\right)",\left( x > \frac{9}{3}\right) \vee \left( x < \frac{3}{7}\right)
2,\textrm{wahr},"\left|-4\,x + 2\right|  > 7","\left( -4\,x + 2 < -7\right) \wedge \left( -4\,x + 2 > 7\right)"
2,\textrm{wahr},"\left|-4\,x + 2\right|  > 7","\left( 4\,x + 2 < -7\right) \wedge \left( 4\,x + 2 > 7\right)"
2,\textrm{wahr},"\left( -6\,x > 6\right) \wedge \left( -6\,x < 10\right)",\left( x > -1\right) \wedge \left( x < -\frac{10}{6}\right)
2,\textrm{wahr},"\left|4\,x-2\right|  < 1","\left( 4\,x-2 < -1\right) \vee \left( 4\,x-2 > 1\right)"
2,\textrm{wahr},"\left( 4\,x-2 < -1\right) \vee \left( 4\,x-2 > 1\right)",\left( x = \frac{1}{4}\right) \vee \left( x = \frac{3}{4}\right)
2,\textrm{wahr},"\left|3\,x-7\right|  > 6","\left( 3\,x-7 < -6\right) \wedge \left( 3\,x-7 > 6\right)"
2,\textrm{wahr},"\left|3\,x-7\right|  > 6","\left( 3\,x-7 < -6\right) \wedge \left( 3\,x-7 < 6\right)"
2,\textrm{wahr},"\left|3\,x-7\right|  > 6","\left( 3\,x-7 > -6\right) \wedge \left( 3\,x-7 < 6\right)"
2,\textrm{wahr},"\left|3\,x-7\right|  > 6","\left( 3\,x-7 > -6\right) \wedge \left( 3\,x-7 > 6\right)"
2,\textrm{wahr},"\left|3\,x-7\right|  > 6","\left( 3\,x-7 < -6\right) \wedge \left( 3\,x-7 > 6\right)"
2,\textrm{wahr},"\left|3\,x-7\right|  > 6","\left( 3\,x-7 < -6\right) \wedge \left( 3\,x-7 > 6\right)"
2,\textrm{wahr},"\left|3\,x-7\right|  > 6","\left( 3\,x-7 < -6\right) \wedge \left( 3\,x-7 > 6\right)"
2,\textrm{wahr},"\left|3\,x-7\right|  > 6","\left( 3\,x-7 < -6\right) \wedge \left( 3\,x-7 > 6\right)"
2,\textrm{wahr},"\left|3\,x-7\right|  > 6","\left( 3\,x-7\le -6\right) \wedge \left( 3\,x-7\ge 6\right)"
2,\textrm{wahr},"\left( 4\,x < 1\right) \vee \left( 4\,x > 3\right)",\left( x < \frac{1}{4}\right) \vee \left( x > 3\right)
2,\textrm{wahr},"x^{2} + 2\,x-4 < 0","x^{2} + 2\,x + 1 < 4"
2,\textrm{wahr},\left( x + 1 > -2\right) \wedge \left( x + 1 < 2\right),\left( x > -1\right) \wedge \left( x < 1\right)
2,\textrm{wahr},\left( x + 1 > -3\right) \wedge \left( x + 1 < 3\right),\left( x > -2\right) \wedge \left( x < 2\right)
2,\textrm{wahr},"-x^{2}-2\,x > -1","x^{2} + 2\,x > 1"
2,\textrm{wahr},"\left|-9\,x + 2\right|  < 6","\left( -9\,x + 2 < -6\right) \vee \left( -9\,x + 2 > 6\right)"
2,\left( x\neq 0.3333333333333333\right) \wedge \left( x > \frac{1}{3}\right),x > \frac{2}{5},\textrm{wahr}
2,\left( x\neq 0.3333333333333333\right) \wedge \left( x > \frac{1}{3}\right),x > \frac{2}{5},\textrm{falsch}
2,\textrm{wahr},"\left|-9\,x + 2\right|  < 6","\left( -9\,x + 2 < -6\right) \vee \left( -9\,x + 2 > 6\right)"
2,\left( x\neq 2.25\right) \wedge \left( x > \frac{9}{4}\right),x > \frac{70}{23},\frac{9}{4} < x > \frac{70}{23}
2,\left( x\neq 2.25\right) \wedge \left( x > \frac{9}{4}\right),x > \frac{70}{23},\left( x > \frac{9}{4}\right) \wedge \left( x < \frac{70}{23}\right)
2,\left( x\neq 2.25\right) \wedge \left( x < \frac{9}{4}\right),x < \frac{70}{23},\textrm{falsch}
2,\textrm{wahr},"5 > 3\,k",k > \frac{5}{3}
2,\textrm{wahr},"8\,l > 0",\textrm{falsch}
2,\textrm{wahr},"8\,l > 0",l < 0
2,\textrm{wahr},"-2 > 8\,f",f > -4
2,\textrm{wahr},"-2 > 8\,f",f < -4
2,\textrm{wahr},"-4\,q-3 < -q-3\,s","-3\,q < -3\,s-3"
2,\textrm{wahr},\textrm{Fall} : x + 1 < 0,"-(x + 4)-(7\,x-2) = 7"
2,\left( x\neq -2.3333333333333335\right) \wedge \left( x > 6\right),"5\,x-3 > -18\,x-42",-x > -\frac{39}{23}
2,\left( x\neq -2.3333333333333335\right) \wedge \left( x < 6\right),"\frac{5\,x-3}{-3\,x-7} < 6","5\,x-3 < 6\,(-3\,x-7)"
2,\left( x\neq 3.5\right) \wedge \left( x < \frac{7}{2}\right),\frac{7}{2} > x\ge \frac{32}{5},\textrm{falsch}
2,\left( x > 2\right) \wedge \left( x < -\frac{3}{7}\right),\left( -\frac{8}{6} > 2\right) \wedge \left( -\frac{8}{6} < -\frac{3}{7}\right),\textrm{falsch}
